FREQUENCY,BCODE,waterway,name
1,EMSX,stream,Linksseitiger Talgraben
1,EMSX,stream,Listruper Bach
1,EMSX,stream,Löninger Mühlenbach
3,EMSX,stream,Lutter
1,EMSX,stream,Maar
1,EMSX,stream,Meckelbach
1,EMSX,stream,Melstruper Beeke
1,EMSX,stream,Merschbach
1,EMSX,stream,Mettinger Aa
2,EMSX,stream,Mühlenbach
1,EMSX,stream,Münstersche Aa
2,EMSX,stream,Mussel-Aa
1,EMSX,stream,Mussenbach
1,EMSX,stream,Neue Hessel
2,EMSX,stream,Neuer Ölbach
1,EMSX,stream,Nienberger Bach
2,EMSX,stream,Nonnebach
1,EMSX,stream,Nonnenbach
1,EMSX,stream,Oberwiesengraben
1,EMSX,stream,Olfe
1,EMSX,stream,Pellengahrbach
1,EMSX,stream,Randelbach
1,EMSX,stream,Rathausbach
1,EMSX,stream,Reckbach
1,EMSX,stream,Reihertief
1,EMSX,stream,Reitbach
1,EMSX,stream,Rhedaer Bach
1,EMSX,stream,Rosenmühlenbach
1,EMSX,stream,Rösingbach
1,EMSX,stream,Ruthenbach
3,EMSX,stream,Schaler Aa
1,EMSX,stream,Schinkenkanal
1,EMSX,stream,Schwarzwasserbach
1,EMSX,stream,Sielhammer Tief
2,EMSX,stream,Spiekerbach
1,EMSX,stream,Teglinger Bach
1,EMSX,stream,Timmerhuesgraben
1,EMSX,stream,Timmerlager Bach
1,EMSX,stream,Uhlenbach
1,EMSX,stream,Umflut
1,EMSX,stream,Vehne
1,EMSX,stream,Vollhagenbach
1,EMSX,stream,Voßbach
1,EMSX,stream,Weeser Aa
1,EMSX,stream,Westerbach
1,EMSX,stream,Wesuwer Brookgraben
3,EMSX,stream,Wierau
1,EMSX,stream,Wipsenbach
1,EMSX,stream,Wrau
1,EMSX,stream,Zümpelbach
1,EMSX,weir, 
2,ERNE,canal, 
15,ERNE,canal,Shannon-Erne Waterway
2,ERNE,dam, 
5,ERNE,derelict_canal,Ulster Canal
2,ERNE,ditch, 
2,ERNE,drain, 
69,ERNE,river, 
1,ERNE,river,Aghacashel River
10,ERNE,river,Annalee
3,ERNE,river,Arney River
4,ERNE,river,Aughacashlaun River
1,ERNE,river,Bahy River
1,ERNE,river,Ballinagh
5,ERNE,river,Ballycassidy River
1,ERNE,river,Bannagh River
1,ERNE,river,Belcoo River
2,ERNE,river,Black River
4,ERNE,river,Blackwater River
3,ERNE,river,Bunnoe
1,ERNE,river,Cavan River
1,ERNE,river,Cladagh
4,ERNE,river,Cladagh River
11,ERNE,river,Colebrooke
5,ERNE,river,Colebrooke River
1,ERNE,river,Coneen River
1,ERNE,river,Cullies River
3,ERNE,river,Dromore River
1,ERNE,river,Duvoge River
51,ERNE,river,Erne
15,ERNE,river,Finn
4,ERNE,river,Glendarragh
5,ERNE,river,Glendarragh River
1,ERNE,river,Glenfarne River
3,ERNE,river,Killylacky River
2,ERNE,river,Knappagh Water
6,ERNE,river,Larah
1,ERNE,river,Ominey River
1,ERNE,river,Owenbrean River
3,ERNE,river,River Blackwater
6,ERNE,river,Sillees
2,ERNE,river,Sillees River
2,ERNE,river,Stradone
2,ERNE,river,Tempo
2,ERNE,river,Termon
1,ERNE,river,Yellow River
74,ERNE,stream, 
1,ERNE,stream,Aghaweenagh
2,ERNE,stream,Castlerogy stream
2,ERNE,stream,Claddagh River
3,ERNE,stream,Erne
1,ERNE,stream,Kilnavara Tributary
1,ERNE,stream,Owensallagh River
2,ERNE,stream,Roo
1,FANE,drain, 
3,FANE,river, 
8,FANE,river,Fane
12,FANE,stream, 
1,FLRY,ditch, 
1,FLRY,drain, 
1,FLRY,river,Castletown River
3,FLRY,river,Flurry River
2,FLRY,river,River Flurry
3,FLRY,stream, 
1,FLRY,stream,Ryland River
3,FLYX,river, 
181,FLYX,river,Fly River
4,FLYX,river,Ok Birim
30,FLYX,river,Ok Tedi
5,FLYX,stream, 
22,FNNY,canal, 
1,FNNY,canal,Gotia Canal
1,FNNY,canal,Selonia River link canal
1,FNNY,ditch, 
3,FNNY,drain, 
16,FNNY,river, 
4,FNNY,river,Feni River
3,FNNY,river,Kahua River
4,FNNY,river,Mahamuni River
34,FNNY,river,Muhuri River
10,FNNY,river,Selonia River
84,FNNY,river,ফেনী নদী
17,FNNY,stream, 
2,FOYL,ditch, 
2,FOYL,drain, 
27,FOYL,river, 
3,FOYL,river,Burn Dennett
2,FOYL,river,Burndennett River
16,FOYL,river,Camowen
2,FOYL,river,Cavanalee River
1,FOYL,river,Cloghfin River
3,FOYL,river,Cummirk River
12,FOYL,river,Deele
13,FOYL,river,Derg
3,FOYL,river,Drumquin River
3,FOYL,river,Drumragh
2,FOYL,river,Elatagh River
4,FOYL,river,Fairy Water
22,FOYL,river,Finn
8,FOYL,river,Foyle
1,FOYL,river,Glashagh River
2,FOYL,river,Glendergan River
13,FOYL,river,Glenelly
3,FOYL,river,Glenmornan River
5,FOYL,river,Mourne
2,FOYL,river,Mourne Beg
3,FOYL,river,Mourne Beg River
9,FOYL,river,Owenkillew
5,FOYL,river,Owenreagh
3,FOYL,river,Reelan River
1,FOYL,river,Stranagoppoge River
10,FOYL,river,Strule
31,FOYL,stream, 
1,FOYL,stream,Altinaghree Burn
1,FOYL,stream,Black Water
1,FOYL,stream,Blackstone Burn
1,FOYL,stream,Burn Daurnett
1,FOYL,stream,Carnanransy Burn
1,FOYL,stream,Claragh Burn
1,FOYL,stream,Clogher Burn
1,FOYL,stream,Coneyglen Burn
3,FOYL,stream,Corlacky Burn
1,FOYL,stream,Creggan Burn
3,FOYL,stream,Drumnakilly Burn
1,FOYL,stream,Dunnyboe Burn
2,FOYL,stream,Essan Burn
1,FOYL,stream,Finn
1,FOYL,stream,Glensawisk Burn
1,FOYL,stream,Golan Burn
1,FOYL,stream,Gortileck Burn
1,FOYL,stream,Inver Burn
1,FOYL,stream,Legnahone Burn
1,FOYL,stream,Rough Burn
1,FOYL,stream,Sessagh Burn
1,FOYL,stream,Sheshinshule Burn
2,FOYL,stream,Sruffannagallagh
2,FOYL,stream,Swilly Burn
3,FRSR,canal, 
1,FRSR,canal,Ellacott Creek
1,FRSR,canal,Gardom Creek
1,FRSR,dam, 
7,FRSR,ditch, 
3,FRSR,ditch,Ford Creek
2,FRSR,drain, 
1,FRSR,drain,Willband Creek
37,FRSR,flowline, 
2,FRSR,rapids, 
1,FRSR,rapids,Giscome Rapids
85,FRSR,river, 
45,FRSR,river,Adams River
3,FRSR,river,Alouette River
6,FRSR,river,Anderson River
2,FRSR,river,Baezaeko River
1,FRSR,river,Bedford Channel
4,FRSR,river,Bessette Creek
1,FRSR,river,Big Creek
12,FRSR,river,Big Silver Creek
4,FRSR,river,Birkenhead River
1,FRSR,river,Blue Lead Creek
1,FRSR,river,Blue River
1,FRSR,river,Boanaparte River
15,FRSR,river,Bonaparte River
21,FRSR,river,Bowron River
20,FRSR,river,Bridge River
1,FRSR,river,Brunette River
23,FRSR,river,Cariboo River
17,FRSR,river,Castle Creek
14,FRSR,river,Cayoosh Creek
11,FRSR,river,Chehalis River
15,FRSR,river,Cheslatta River
52,FRSR,river,Chilcotin River
24,FRSR,river,Chilko River
19,FRSR,river,Chilliwack River
3,FRSR,river,Cogburn Creek
2,FRSR,river,Cooke Creek
8,FRSR,river,Coquihalla River
6,FRSR,river,Coquitlam River
1,FRSR,river,Cosmoskey Creek
5,FRSR,river,Cottonwood River
9,FRSR,river,Deadman River
7,FRSR,river,Dorè River
13,FRSR,river,Driftwood River
9,FRSR,river,Eagle River
4,FRSR,river,East Anderson River
1,FRSR,river,Endako River
376,FRSR,river,Fraser River
2,FRSR,river,Fraser River (Side Channel)
2,FRSR,river,Gates Creek
8,FRSR,river,Goat River
2,FRSR,river,Gold Creek
2,FRSR,river,Gowan Creek
2,FRSR,river,Green River
4,FRSR,river,Gun Creek
2,FRSR,river,Harrison River
1,FRSR,river,Herrick Creek
4,FRSR,river,Holmes River
14,FRSR,river,Horsefly River
4,FRSR,river,Hurley River
1,FRSR,river,Indian Creek
8,FRSR,river,Isaac River
1,FRSR,river,Joffre Creek
5,FRSR,river,Kiwa Creek
3,FRSR,river,Kookipi Creek
64,FRSR,river,Lillooet River
1,FRSR,river,Little River
76,FRSR,river,McGregor River
1,FRSR,river,McLennan River
1,FRSR,river,McParlon Creek
4,FRSR,river,Meager Creek
3,FRSR,river,Middle River
4,FRSR,river,Milk River
2,FRSR,river,Miller Creek
8,FRSR,river,Mitchell River
4,FRSR,river,Moose River
6,FRSR,river,Nadina River
20,FRSR,river,Nahatlatch River
13,FRSR,river,Naver Creek
3,FRSR,river,Nazko River
47,FRSR,river,Nechako River
1,FRSR,river,Nichols Creek
